4.000000	-29.348630	52.806836	49.178516
3.975000	-29.391766	52.720312	49.148047
3.950000	-29.467110	52.886719	49.084688
3.925000	-29.514155	52.844531	49.145820
3.900000	-29.568129	52.913281	49.147383
3.875000	-29.613617	52.945195	49.105312
3.850000	-29.690865	52.911680	49.106211
3.825000	-29.753261	52.983398	49.148242
3.800000	-29.822501	53.083828	49.130234
3.775000	-29.898464	53.102852	49.084023
3.750000	-29.957241	53.199766	49.082070
3.725000	-29.989422	53.232070	49.139063
3.700000	-30.083876	53.253398	49.121719
3.675000	-30.157217	53.279961	49.096641
3.650000	-30.207742	53.309336	49.136172
3.625000	-30.250883	53.427734	49.121445
3.600000	-30.314866	53.434414	49.120586
3.575000	-30.375312	53.437930	49.120742
3.550000	-30.423324	53.453398	49.104844
3.525000	-30.494953	53.472617	49.141758
3.500000	-30.565422	53.608320	49.118203
3.475000	-30.628359	53.690234	49.065195
3.450000	-30.692774	53.728008	49.106719
3.425000	-30.737239	53.679414	49.089453
3.400000	-30.801275	53.658008	49.112227
3.375000	-30.867924	53.812422	49.110977
3.350000	-30.933820	53.831367	49.137188
3.325000	-30.980223	53.815117	49.116055
3.300000	-31.066159	53.898164	49.068984
3.275000	-31.104173	53.930742	49.063672
3.250000	-31.182292	53.962070	49.064961
3.225000	-31.233653	54.053594	49.152344
3.200000	-31.322726	54.074375	49.141953
3.175000	-31.372196	54.106094	49.121016
3.150000	-31.426862	54.183594	49.112617
3.125000	-31.493575	54.227500	49.139531
3.100000	-31.556251	54.285117	49.107305
3.075000	-31.609728	54.285547	49.065781
3.050000	-31.672107	54.376914	49.144063
3.025000	-31.759936	54.425391	49.124727
3.000000	-31.820270	54.452188	49.118945
2.975000	-31.872435	54.559258	49.100313
2.950000	-31.933264	54.525039	49.057930
2.925000	-31.991129	54.578516	49.099648
2.900000	-32.057622	54.696602	49.091211
2.875000	-32.127721	54.692109	49.134180
2.850000	-32.196469	54.800273	49.121328
2.825000	-32.238129	54.792969	49.135000
2.800000	-32.327944	54.936328	49.086172
2.775000	-32.384735	54.933828	49.067891
2.750000	-32.462317	54.957188	49.029648
2.725000	-32.533847	55.079336	49.036758
2.700000	-32.594340	55.030273	49.100508
2.675000	-32.644747	55.152695	49.140586
2.650000	-32.725687	55.207148	49.049648
2.625000	-32.792062	55.217031	49.107188
2.600000	-32.848989	55.327539	49.038047
2.575000	-32.922850	55.324414	49.051133
2.550000	-32.975797	55.424492	49.079102
