4.050000	-26.394193	48.143945	48.645469
4.000000	-26.550102	48.225313	48.718984
3.950000	-26.638455	48.156602	48.689453
3.900000	-26.799578	48.274805	48.740938
3.850000	-26.913826	48.311055	48.714961
3.800000	-27.039877	48.304492	48.686250
3.750000	-27.197278	48.393828	48.708516
3.700000	-27.343501	48.353828	48.652070
3.650000	-27.438975	48.400547	48.691016
3.600000	-27.558361	48.426094	48.756328
3.550000	-27.682636	48.453125	48.647656
3.500000	-27.853681	48.492148	48.660742
3.450000	-27.983913	48.560156	48.677891
3.400000	-28.119395	48.503516	48.673086
3.350000	-28.210621	48.492539	48.670742
3.300000	-28.395079	48.574922	48.713984
3.250000	-28.486411	48.567539	48.618477
3.200000	-28.629772	48.688203	48.696445
3.150000	-28.788087	48.711836	48.674453
3.100000	-28.921155	48.719102	48.658008
3.050000	-29.033553	48.718398	48.686602
3.000000	-29.212296	48.775547	48.672500
2.950000	-29.286429	48.762344	48.626914
2.900000	-29.460932	48.847930	48.584805
2.850000	-29.610866	48.843438	48.623516
2.800000	-29.737734	48.929648	48.660938
2.750000	-29.875940	48.934102	48.594297
2.700000	-30.029636	48.946250	48.635547
2.650000	-30.141865	48.927109	48.607852
2.600000	-30.314382	49.059414	48.646328
2.550000	-30.453155	49.039219	48.621406
2.500000	-30.584206	49.084180	48.671602
2.450000	-30.758697	49.050938	48.658242
2.400000	-30.877926	49.105742	48.675352
2.350000	-31.048724	49.207773	48.664258
2.300000	-31.161945	49.164805	48.593164
2.250000	-31.329925	49.226406	48.589180
2.200000	-31.445396	49.220234	48.640508
2.150000	-31.630561	49.258945	48.668516
2.100000	-31.735767	49.242617	48.625937
2.050000	-31.869820	49.256758	48.645820
2.000000	-32.037955	49.306211	48.612109
1.950000	-32.202840	49.402930	48.549961
1.900000	-32.373892	49.401836	48.598828
1.850000	-32.499955	49.421797	48.621250
1.800000	-32.660751	49.415977	48.586953
1.750000	-32.835955	49.465547	48.568164
1.700000	-32.964816	49.422500	48.578437
1.650000	-33.134216	49.432461	48.580195
1.600000	-33.252569	49.489688	48.548164
1.550000	-33.440378	49.509062	48.571250
1.500000	-33.612001	49.481758	48.560391
1.450000	-33.763440	49.493750	48.559258
1.400000	-33.931258	49.506602	48.532852
1.350000	-34.096646	49.525078	48.560234
1.300000	-34.240945	49.400234	48.513047
1.250000	-34.408378	49.459180	48.529414
1.200000	-34.568994	49.418555	48.528437
1.150000	-34.723045	49.366016	48.496367
1.100000	-34.917782	49.355000	48.560508
1.050000	-35.097494	49.338086	48.533906
1.000000	-35.285137	49.333672	48.499570
0.950000	-35.455245	49.332773	48.527773
0.900000	-35.647466	49.228359	48.540312
0.850000	-35.778167	49.091953	48.501992
0.800000	-35.961024	49.005742	48.473672
0.750000	-36.102352	48.734922	48.490195
0.700000	-36.251212	48.566953	48.432383
0.650000	-36.427878	48.417344	48.484297
0.600000	-36.580537	48.149219	48.430078
0.550000	-36.760557	47.879258	48.333437
0.500000	-36.925685	47.465742	48.340430
0.450000	-37.086027	47.015625	48.323984
0.400000	-37.239674	46.419570	48.309961
0.350000	-37.388979	45.756523	48.244453
0.300000	-37.558514	44.834219	48.249766
0.250000	-37.714526	43.661602	48.225352
0.200000	-37.866976	42.051680	48.086406
0.150000	-38.017731	39.824609	47.955742
0.100000	-38.168930	36.082969	47.797617
