4.050000	-22.024519	50.510156	49.157891
4.025000	-22.091730	50.540859	49.154297
4.000000	-22.176308	50.580430	49.179688
3.975000	-22.201188	50.671758	49.162188
3.950000	-22.269061	50.694531	49.102617
3.925000	-22.356616	50.808555	49.123086
3.900000	-22.387339	50.786328	49.110078
3.875000	-22.463300	50.789648	49.166914
3.850000	-22.492387	50.767344	49.196211
3.825000	-22.583581	50.880859	49.086680
3.800000	-22.627293	50.879609	49.136211
3.775000	-22.713328	50.995430	49.100352
3.750000	-22.776712	51.087422	49.148867
3.725000	-22.818803	51.117305	49.153516
3.700000	-22.916991	51.037930	49.089688
3.675000	-22.936912	51.103047	49.133125
3.650000	-23.003126	51.225352	49.118594
3.625000	-23.082464	50.970156	49.141992
3.600000	-23.108079	51.231484	49.156875
3.575000	-23.170356	51.338008	49.092188
3.550000	-23.253411	51.179141	49.086016
3.525000	-23.304125	51.389297	49.098906
3.500000	-23.364596	51.427148	49.061445
3.475000	-23.507121	50.996719	49.086719
3.450000	-23.548733	51.256563	49.124219
3.425000	-23.552323	51.577891	49.101641
3.400000	-23.585055	51.665078	49.098594
3.375000	-23.866614	50.548359	49.103320
3.350000	-23.792930	51.567578	49.119219
3.325000	-24.503230	48.282617	49.143789
3.300000	-24.790412	47.496289	49.139570
3.275000	-24.853392	47.447148	49.062070
3.250000	-24.750787	48.181484	49.106367
3.225000	-24.911492	47.785664	49.095156
3.200000	-25.082053	47.446289	49.076563
3.175000	-25.156252	47.308633	49.112305
3.150000	-25.188193	47.597344	49.128008
3.125000	-25.284338	47.452539	49.162148
3.100000	-25.422288	47.183281	49.069063
3.075000	-25.458834	47.454453	49.121133
3.050000	-25.566292	47.251992	49.119453
3.025000	-25.709679	46.780508	49.138750
3.000000	-25.798462	46.824883	49.124570
2.975000	-25.674775	47.602500	49.105859
2.950000	-25.887177	47.094141	49.174609
2.925000	-26.009277	46.886602	49.104961
2.900000	-26.073714	47.003047	49.106172
2.875000	-26.278687	46.389609	49.139102
2.850000	-26.332851	46.415430	49.055508
2.825000	-26.387838	46.427813	49.073555
2.800000	-26.472332	46.497227	49.073984
2.775000	-26.546904	46.499883	49.173242
2.750000	-26.629141	46.581328	49.102656
2.725000	-26.749406	46.260937	49.094336
2.700000	-26.832609	46.330234	49.052070
2.675000	-26.894758	46.260039	49.076992
2.650000	-27.007157	46.176523	49.065664
2.625000	-27.084589	46.212656	49.071992
2.600000	-27.170463	46.257461	49.067891
2.575000	-27.331500	45.582734	49.046406
2.550000	-27.315586	46.123789	49.031406
2.525000	-27.444114	45.998086	48.999766
2.500000	-27.580339	45.809141	49.076680
2.475000	-27.627277	45.770742	49.035430
2.450000	-27.720257	45.772695	49.057148
2.425000	-27.843155	45.541875	49.086641
2.400000	-27.867338	45.826836	49.022930
2.375000	-27.955465	45.701289	49.045195
2.350000	-28.116704	45.347813	49.062305
2.325000	-28.186089	45.584609	49.038008
2.300000	-28.514067	44.499375	49.096836
2.275000	-28.814429	43.526562	49.035469
2.250000	-28.832203	43.749844	49.028945
2.225000	-29.002561	43.313555	49.045820
2.200000	-28.948942	43.760273	49.067695
2.175000	-29.102399	43.504297	49.043164
2.150000	-29.222044	43.324062	49.124609
2.125000	-29.355014	43.203828	49.032109
2.100000	-29.444823	43.114570	49.048672
2.075000	-29.544056	43.185938	49.059609
2.050000	-29.597425	43.403437	49.066719
2.025000	-29.662145	43.278047	49.049297
2.000000	-29.841685	43.073711	49.039219
1.975000	-29.856735	43.273203	49.043984
1.950000	-30.013957	42.950586	49.052852
1.925000	-30.116434	42.823906	49.010820
1.900000	-30.144878	42.998125	49.029180
1.875000	-30.292592	42.827461	49.030781
1.850000	-30.403486	42.781367	48.956914
1.825000	-30.484559	42.841680	48.976680
1.800000	-30.549544	42.883125	48.967422
1.775000	-30.678622	42.523008	49.021484
1.750000	-30.755326	42.650312	49.042695
1.725000	-30.844760	42.652969	49.097305
1.700000	-30.983803	42.481250	49.025781
1.675000	-31.085110	42.531992	49.011602
1.650000	-31.195803	42.547969	49.016484
1.625000	-31.283602	42.403125	48.884219
1.600000	-31.380697	42.419492	48.996406
1.575000	-31.458349	42.472617	49.021836
1.550000	-31.553228	42.473906	48.979375
1.525000	-31.658280	42.360586	49.018281
1.500000	-31.760870	42.403086	48.964844
1.475000	-31.845974	42.427617	49.013359
1.450000	-31.959058	42.287930	49.027266
1.425000	-32.074193	42.255234	48.933047
1.400000	-32.178290	42.191602	49.023086
1.375000	-32.304949	41.893594	48.945703
1.350000	-32.387918	42.001016	48.997344
1.325000	-32.493660	41.976484	48.910977
1.300000	-32.517072	42.251016	48.878437
1.275000	-32.686912	42.032891	48.962109
1.250000	-32.786872	42.027930	48.923086
1.225000	-32.864178	41.877188	48.952148
1.200000	-33.036530	41.859063	48.906367
1.175000	-33.098100	41.886523	48.915859
1.150000	-33.218829	41.836758	48.943750
1.125000	-33.300485	42.093516	48.913359
1.100000	-33.436735	41.857500	48.938203
1.075000	-33.552582	42.090195	48.916094
1.050000	-33.731653	42.295625	48.911523
1.025000	-33.968049	42.355352	48.938672
1.000000	-34.211410	42.065547	48.903672
0.975000	-34.300115	42.115000	48.898516
0.950000	-34.376475	42.170234	48.883281
0.925000	-34.472252	42.289648	48.841172
0.900000	-34.552488	42.235039	48.842539
0.875000	-34.646181	42.223125	48.842578
