4.000000	-14197.021345	49.140625	49.609375	0.295245	2.000000
3.975000	-14227.624186	47.656250	50.878906	0.295245	2.000000
3.950000	-14252.281188	45.996094	49.570312	0.295245	2.000000
3.925000	-14282.366684	48.593750	50.332031	0.295245	2.000000
3.900000	-14389.055708	46.542969	51.074219	0.295245	2.000000
3.875000	-14333.798108	47.812500	50.371094	0.295245	2.000000
3.850000	-14383.592230	48.203125	48.808594	0.295245	2.000000
3.825000	-14401.742477	48.183594	51.152344	0.295245	2.000000
3.800000	-14422.668426	48.261719	47.617188	0.295245	2.000000
3.775000	-14455.765213	47.832031	49.140625	0.295245	2.000000
3.750000	-14501.800767	47.675781	50.351562	0.295245	2.000000
3.725000	-14499.859476	47.558594	48.613281	0.295245	2.000000
3.700000	-14518.275413	47.226562	49.179688	0.295245	2.000000
3.675000	-14582.371192	45.429688	48.652344	0.295245	2.000000
3.650000	-14638.605314	46.835938	48.242188	0.295245	2.000000
3.625000	-14614.961570	47.441406	49.121094	0.295245	2.000000
3.600000	-14660.783030	47.734375	47.890625	0.295245	2.000000
3.575000	-14680.889599	46.601562	48.320312	0.295245	2.000000
3.550000	-14740.033781	49.453125	48.144531	0.265721	2.000000
3.525000	-14776.288846	50.156250	47.089844	0.265721	2.000000
3.500000	-14799.558680	51.796875	47.773438	0.265721	2.000000
3.475000	-14879.637384	48.359375	46.562500	0.265721	2.000000
3.450000	-14903.618798	50.957031	46.406250	0.265721	2.000000
3.425000	-14937.049952	50.468750	46.972656	0.265721	2.000000
3.400000	-14976.550385	50.585938	47.402344	0.265721	2.000000
3.375000	-15008.767320	48.652344	47.285156	0.265721	2.000000
3.350000	-15023.655161	51.074219	49.980469	0.265721	1.800000
3.325000	-15071.965095	49.746094	50.917969	0.265721	1.800000
3.300000	-15024.701036	49.296875	50.625000	0.265721	1.800000
3.275000	-15051.801730	49.433594	49.960938	0.265721	1.800000
3.250000	-15108.846881	50.546875	50.761719	0.265721	1.800000
3.225000	-15159.530882	50.332031	50.527344	0.265721	1.800000
3.200000	-15163.853221	50.058594	50.839844	0.265721	1.800000
3.175000	-15189.674300	49.042969	50.214844	0.265721	1.800000
3.150000	-15261.598445	48.378906	49.921875	0.265721	1.800000
3.125000	-15306.309668	48.105469	50.273437	0.265721	1.800000
3.100000	-15323.667949	47.851562	48.593750	0.265721	1.800000
3.075000	-15517.366035	50.644531	49.609375	0.239148	1.800000
3.050000	-15665.808106	49.296875	48.808594	0.239148	1.800000
3.025000	-15840.404509	47.714844	49.003906	0.239148	1.800000
3.000000	-15964.567912	47.851562	49.648438	0.239148	1.800000
2.975000	-16011.580429	46.914062	49.238281	0.239148	1.800000
2.950000	-16073.453454	46.445312	48.183594	0.239148	1.800000
2.925000	-16084.942889	47.500000	48.925781	0.239148	1.800000
2.900000	-16090.455296	51.679688	47.910156	0.215234	1.800000
2.875000	-16241.249862	50.234375	47.500000	0.215234	1.800000
2.850000	-16347.221684	49.941406	48.300781	0.215234	1.800000
2.825000	-16411.294825	49.296875	48.593750	0.215234	1.800000
2.800000	-16430.336957	49.843750	46.914062	0.215234	1.800000
2.775000	-16428.578772	48.554688	47.402344	0.215234	1.800000
2.750000	-16546.059012	47.324219	47.441406	0.215234	1.800000
2.725000	-16573.788855	48.593750	47.207031	0.215234	1.800000
2.700000	-16630.676772	47.851562	50.742188	0.215234	1.620000
2.675000	-16606.724070	46.093750	51.250000	0.215234	1.620000
2.650000	-16666.206756	47.324219	51.035156	0.215234	1.620000
2.625000	-16612.491898	48.945312	50.351562	0.215234	1.620000
2.600000	-16746.007628	47.656250	49.511719	0.215234	1.620000
2.575000	-16848.916747	46.894531	49.335938	0.215234	1.620000
2.550000	-16962.065212	49.511719	51.250000	0.193710	1.620000
2.525000	-16958.888692	50.898438	48.554688	0.193710	1.620000
2.500000	-16915.595323	50.761719	47.636719	0.193710	1.620000
2.475000	-16921.770360	49.199219	49.667969	0.193710	1.620000
2.450000	-17039.459593	49.316406	48.593750	0.193710	1.620000
2.425000	-17163.023095	50.039062	49.257812	0.193710	1.620000
2.400000	-17122.606535	48.125000	47.851562	0.193710	1.620000
2.375000	-17169.647415	49.921875	48.945312	0.193710	1.620000
2.350000	-17194.841126	47.734375	48.144531	0.193710	1.620000
2.325000	-17249.019010	48.125000	47.910156	0.193710	1.620000
2.300000	-17292.471591	49.101562	47.285156	0.193710	1.620000
2.275000	-17318.547258	46.914062	46.972656	0.193710	1.620000
2.250000	-17391.039037	47.910156	46.777344	0.193710	1.620000
2.225000	-17432.215729	47.500000	46.875000	0.193710	1.620000
2.200000	-17480.267274	47.304688	47.089844	0.193710	1.620000
2.175000	-17625.587844	49.433594	46.367188	0.174339	1.620000
2.150000	-17624.452149	50.371094	50.878906	0.174339	1.458000
2.125000	-17721.173995	50.156250	52.031250	0.174339	1.458000
2.100000	-17828.004888	49.023438	50.273437	0.174339	1.458000
2.075000	-17868.191410	47.773438	48.437500	0.174339	1.458000
2.050000	-18021.703580	48.222656	51.113281	0.174339	1.458000
2.025000	-18018.400869	48.593750	50.351562	0.174339	1.458000
2.000000	-18091.939910	49.238281	48.535156	0.174339	1.458000
1.975000	-18071.855989	50.039062	49.902344	0.174339	1.458000
1.950000	-18107.729232	47.773438	49.511719	0.174339	1.458000
1.925000	-18215.261594	46.015625	47.714844	0.174339	1.458000
1.900000	-18290.756685	50.351562	48.691406	0.156905	1.458000
1.875000	-18300.853517	49.589844	47.617188	0.156905	1.458000
1.850000	-18363.317310	51.015625	47.968750	0.156905	1.458000
